LOAN_NUMBER,SAMPLE_DATE,FILE_REQ_DATE,SECOND_REQUEST_DATE,SENT_TO_IMAGING_DATE,LENDER_RESPONSE_DUE_DATE,DATE_LOAN_FINALIZED,LENDER_ID,LENDER_NAME,LENDER_LOAN_ID,PROP_STATE,NEW_CONSTRUCTION_INDICATOR,CONDOMINIUM_INDICATOR,LOAN_ORIG_DATE,CURRENT_BALANCE,FICO_SCORE,LTV,ORIG_VALUE,AVM_VALUE,FIELD_REVIEW_VALUE_SUPPORTED,FIELD_REVIEW_VALUE,PURPOSE_CODE,OCCUPANCY_CODE,LENDER_INST_TYPE_DESCRIPTION,UNDERWRITER_NAME,REVIEW_DATE,REVIEW_STATUS,DEAL_NAME,START_DATE,LOAN_AGE,FICO_BIN,LTV_BIN
27359606,1/30/13,,,2/4/13,,,PHMNVT,BancorpSouth Bank,8000391326,TN,No,No,10/31/12,243200,734,95,259000,,,,P,B,Community Banks,,,,WFMBS 2006-5,6/1/13,6.99809031,"[700.0, 800.0)","(90.0, 95.0]"
22984275,9/21/11,10/4/11,,10/25/11,,11/14/11,KHOZVS,Consumers Credit Union,9500007650,MI,No,No,4/28/11,82300,735,86.62999725,95000,,,,P,B,Credit Unions,Mike Willams,11/11/11,4,SEMT 2012-5,6/1/13,25.13398632,"[700.0, 800.0)","(85.0, 90.0]"
21942355,10/8/12,10/10/12,11/12/12,11/16/12,,1/9/13,FDSGLX,First Mortgage Company LLC,520490,OK,No,No,7/27/12,82800,735,90,93000,,,,P,B,Mortgage Banker - (Large),Allie Martin,1/4/13,4,SEMT 2012-1,6/1/13,10.15215918,"[700.0, 800.0)","(85.0, 90.0]"
30347807,7/11/12,7/12/12,,8/10/12,10/12/12,10/24/12,ZGRTDV,Monarch Bank,1800056131,NC,No,Yes,5/22/12,166500,735,90,190000,,,,P,G,Community Banks,Allie Martin,10/1/12,4,WFMBS 2006-AR4,6/1/13,12.32058153,"[700.0, 800.0)","(85.0, 90.0]"
15217443,1/11/13,1/16/13,,1/22/13,,2/5/13,ECEKGA,BankNewport,9029021,RI,No,No,11/29/12,185400,735,90,206000,,,,P,B,Community Banks,Mike Willams,1/29/13,4,WFMBS 2006-5,6/1/13,6.045298671,"[700.0, 800.0)","(85.0, 90.0]"
19748035,7/11/12,7/12/12,,8/8/12,,10/4/12,ZPOSAJ,First Choice Bank,414820753,IL,No,No,6/4/12,339300,735,90,383000,,,,P,B,Community Banks,Eric Miller,9/19/12,4,SEMT 2012-5,6/1/13,11.89346804,"[700.0, 800.0)","(85.0, 90.0]"
26407812,8/2/12,8/7/12,8/22/12,,,8/27/12,RFVRVT,Cenlar Federal Savings Bank,38191060,TX,No,No,4/20/12,406350,735,90,465000,433000,,,P,G,Mortgage Banker - Bank Owned,Mike Willams,8/27/12,4,SEMT 2012-5,6/1/13,13.37193782,"[700.0, 800.0)","(85.0, 90.0]"
22240163,9/21/11,9/28/11,,10/10/11,12/9/11,12/8/11,FODQLI,"Wells Fargo Bank, N.A.",320594716,PA,No,No,5/19/11,321000,735,94.41000366,375000,297728,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,10/28/11,4,SEMT 2012-1,6/1/13,24.44403376,"[700.0, 800.0)","(90.0, 95.0]"
19606446,12/20/11,12/22/11,,1/10/12,,1/27/12,IXISWX,Midwest Mortgage Capital LLC,1079718365,TN,No,No,10/24/11,216100,735,94.77999878,228000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,1/27/12,4,WFMBS 2006-5,6/1/13,19.25296207,"[700.0, 800.0)","(90.0, 95.0]"
33957033,1/11/13,1/23/13,,1/28/13,,,XYBQFK,Florida Parishes Bank,1206181,LA,No,No,12/19/12,166000,735,94.97000122,174800,,,,P,B,Community Banks,,,,SEMT 2012-5,6/1/13,5.38820099,"[700.0, 800.0)","(90.0, 95.0]"
18246965,5/18/11,5/19/11,,5/24/11,,6/13/11,CVNZWG,Silver State Schools Credit Union,,NV,No,No,4/11/11,109250,735,95,115000,104000,,,P,B,Credit Unions,Allie Martin,6/9/11,4,SEMT 2012-5,6/1/13,25.69251935,"[700.0, 800.0)","(90.0, 95.0]"
19343145,9/8/11,9/13/11,,9/15/11,,9/28/11,IQLMKT,PNC Bank NA,1000019436,CA,No,No,9/3/10,201875,735,95,213000,,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,9/26/11,4,SEMT 2012-5,6/1/13,32.92059385,"[700.0, 800.0)","(90.0, 95.0]"
24039585,3/7/12,3/7/12,3/23/12,3/27/12,4/26/12,4/26/12,LBQRGU,George Mason Mortgage LLC,2084041,VA,No,No,2/28/12,323000,735,95,350000,,,,P,B,Community Banks,Steve Winston,4/6/12,4,WFMBS 2006-AR4,6/1/13,15.08039179,"[700.0, 800.0)","(90.0, 95.0]"
18788904,7/11/12,7/12/12,,8/7/12,,10/4/12,QXOYXK,Carolina Bank,6800505866,VA,No,No,3/28/12,101810,736,88.5,113000,,,,R,B,Community Banks,Allie Martin,9/20/12,4,SEMT 2012-5,6/1/13,14.12760016,"[700.0, 800.0)","(85.0, 90.0]"
22431164,11/23/10,1/7/11,,,,3/15/11,KWVVTX,Georgia Bank & Trust,220487722,GA,No,No,4/26/10,78300,736,90,88000,,,,P,G,Community Banks,Allie Martin,2/8/11,4,WFMBS 2006-5,6/1/13,37.19172878,"[700.0, 800.0)","(85.0, 90.0]"
18803094,4/9/10,5/14/10,,,,9/15/10,UTKWNK,Kinecta Federal Credit Union,400002915,CA,No,No,1/14/10,135000,736,90,150000,,,,P,B,Credit Unions,Allie Martin,6/7/10,4,SEMT 2012-1,6/1/13,40.54292696,"[700.0, 800.0)","(85.0, 90.0]"
33259625,10/12/11,10/14/11,,10/19/11,,11/16/11,JGFYBF,Dort Federal Credit Union,201100185,MI,No,No,6/27/11,177057,736,90,205000,225463,,,P,B,Credit Unions,Steve Winston,11/3/11,4,WFMBS 2006-AR4,6/1/13,23.16269328,"[700.0, 800.0)","(85.0, 90.0]"
22901361,6/1/10,7/29/10,,,,9/27/10,IAGMTL,Caliber Funding LLC,602400381,IL,No,No,6/17/09,310500,736,90,,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,9/27/10,4,WFMBS 2006-5,6/1/13,47.4753075,"[700.0, 800.0)","(85.0, 90.0]"
21263598,1/11/13,2/4/13,,,,,AOPRJQ,Envoy Mortgage Ltd,1429315664,TX,No,No,10/9/12,373500,736,90,415000,,,,R,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/13,7.72089776,"[700.0, 800.0)","(85.0, 90.0]"
15760836,7/11/12,7/12/12,,7/27/12,,9/17/12,MCPPGQ,RMR Financial LLC,6850389867,CA,No,No,4/17/12,504000,736,90,560000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/30/12,4,SEMT 2012-1,6/1/13,13.47050247,"[700.0, 800.0)","(85.0, 90.0]"
18098443,12/10/12,10/4/12,10/29/12,12/10/12,,,NDDYOM,Affiliated Funding Corporation,428868103,CA,No,No,7/26/12,522450,736,90,580500,,,,P,B,Mortgage Banker - Bank Owned,Rob Jacobs,1/8/13,2,WFMBS 2006-5,6/1/13,10.18501407,"[700.0, 800.0)","(85.0, 90.0]"
18349541,9/21/11,9/28/11,,10/10/11,,11/10/11,HPFGPC,"Wells Fargo Bank, N.A.",322094947,IN,No,No,4/29/11,134500,736,92.12000275,146000,137533,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,11/1/11,4,WFMBS 2006-5,6/1/13,25.10113144,"[700.0, 800.0)","(90.0, 95.0]"
28332978,7/11/12,7/12/12,,8/7/12,,10/4/12,EABLND,Carolina Bank,6800505982,NC,No,No,4/4/12,271000,736,93.44999695,290000,,,,R,B,Community Banks,Allie Martin,9/20/12,4,SEMT 2012-5,6/1/13,13.89761597,"[700.0, 800.0)","(90.0, 95.0]"
15633183,6/1/10,9/21/10,,,,2/22/11,NJAFAT,Main Street Home Loans LLC,214970691,GA,No,No,2/10/10,380700,736,94,403000,,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,11/5/10,4,SEMT 2012-1,6/1/13,39.65584509,"[700.0, 800.0)","(90.0, 95.0]"
29708868,11/23/10,1/12/11,,,,2/16/11,VBJHQD,Westconsin Credit Union,798888-40,WI,No,No,8/6/10,209000,736,94.56999969,221000.32,224877,,,R,B,Credit Unions,Steve Winston,1/31/11,4,SEMT 2012-5,6/1/13,33.84053061,"[700.0, 800.0)","(90.0, 95.0]"
16856501,2/5/13,,,,,,JUNFRD,"Wells Fargo Bank, N.A.",414875831,PA,No,No,6/5/12,117800,736,95,140000,,,,P,B,Bank Owned Mortgage Company - National,,,,SEMT 2012-1,6/1/13,11.86061315,"[700.0, 800.0)","(90.0, 95.0]"
17629172,3/7/12,3/7/12,,3/16/12,,3/21/12,TDQYGL,Imortgage.Com Inc,1051202024,CA,No,Yes,3/8/12,160550,736,95,169000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,3/21/12,4,WFMBS 2006-AR4,6/1/13,14.78469784,"[700.0, 800.0)","(90.0, 95.0]"
17948600,6/21/11,6/23/11,,7/13/11,,8/8/11,WZWFJI,BB&T Corp,6615470986,SC,Yes,No,4/1/11,255550,736,95,275000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/2/11,4,SEMT 2012-1,6/1/13,26.02106819,"[700.0, 800.0)","(90.0, 95.0]"
29954914,3/15/12,3/19/12,,4/24/12,,6/12/12,ZNNACB,Bridgeview Bank Group,,PA,No,No,12/21/11,340000,737,85,400000,,,,X,B,Community Banks,Steve Winston,5/30/12,4,SEMT 2012-5,6/1/13,17.3473788,"[700.0, 800.0)","(0.0, 85.0]"
30372170,12/20/11,12/27/11,,1/2/12,,1/5/12,IVTONK,Churchill Mortgage Corporation,1079973840,TX,No,No,10/17/11,247000,737,87.58999634,282000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,1/5/12,4,SEMT 2012-1,6/1/13,19.48294626,"[700.0, 800.0)","(85.0, 90.0]"
24638529,3/15/12,3/19/12,,4/18/12,,6/12/12,VKZWVK,1st National Bank of Gillette,702695,WY,No,No,12/13/11,417000,737,87.61000061,480000,,,,P,B,Community Banks,Mike Willams,5/24/12,4,WFMBS 2006-AR4,6/1/13,17.61021787,"[700.0, 800.0)","(85.0, 90.0]"
22314020,4/19/11,5/4/11,,,6/10/11,6/3/11,DWJZCG,Vision Bank NA,7099270,OK,No,No,1/7/11,110500,737,88.40000153,125000,124430,,,R,B,Community Banks,Steve Winston,5/17/11,4,SEMT 2012-5,6/1/13,28.78087846,"[700.0, 800.0)","(85.0, 90.0]"
24924465,12/20/11,12/22/11,,1/10/12,,2/15/12,QYKEZB,Atlantic Bay Mortgage Group LLC,603249766,VA,No,No,10/25/11,157506,737,89.66000366,174000,,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,1/30/12,4,WFMBS 2006-AR4,6/1/13,19.22010719,"[700.0, 800.0)","(85.0, 90.0]"
32854318,6/21/11,6/23/11,,7/7/11,,7/25/11,GDBJWW,Heartland Bank,2011000493,MO,No,No,4/26/11,221300,737,89.95999908,246000,,,,R,B,Community Banks,Mike Willams,7/20/11,4,WFMBS 2006-5,6/1/13,25.19969609,"[700.0, 800.0)","(85.0, 90.0]"
18119432,6/1/10,9/20/10,,,,9/28/10,JTEBEA,Potlatch #1 Federal Credit Union,4182900000,ID,No,No,3/1/10,376800,737,89.98999786,420000,,,,P,B,Credit Unions,Mike Willams,9/28/10,4,WFMBS 2006-5,6/1/13,39.03160229,"[700.0, 800.0)","(85.0, 90.0]"
21874749,10/8/12,10/10/12,,10/17/12,,11/1/12,DYUVPT,"Wells Fargo Bank, N.A.",292162823,NY,No,No,7/27/12,90000,737,90,100000,,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,10/22/12,4,SEMT 2012-5,6/1/13,10.15215918,"[700.0, 800.0)","(85.0, 90.0]"
16371932,11/23/10,1/7/11,,,,3/15/11,RNJCNU,Kennedy Space Center Federal Credit Union,31174681-97,FL,No,No,8/10/10,126000,737,90,140000,,,,R,B,Credit Unions,Allie Martin,2/7/11,4,WFMBS 2006-AR4,6/1/13,33.70911107,"[700.0, 800.0)","(85.0, 90.0]"
28157122,11/23/10,1/11/11,,,,3/10/11,RCXCJB,SunTrust Mortgage Inc,292434008,VA,No,No,9/10/10,162000,737,90,180000,,,,P,B,Bank Owned Mortgage Company - National,Steve Winston,2/7/11,4,WFMBS 2006-5,6/1/13,32.69060966,"[700.0, 800.0)","(85.0, 90.0]"
33297734,9/8/11,9/13/11,9/28/11,,,11/3/11,DVDGRC,"Bank of America, N.A.",229805563,IL,No,No,1/13/11,166500,737,90,185000,,,,P,B,Bank Owned Mortgage Company - National,,,5,SEMT 2012-1,6/1/13,28.58374915,"[700.0, 800.0)","(85.0, 90.0]"
28758238,1/11/13,1/16/13,,,,,HVXJPP,Mortgage Master Inc,,MA,No,No,12/21/12,235800,737,90,275000,,,,P,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/13,5.322491222,"[700.0, 800.0)","(85.0, 90.0]"
27257568,12/20/11,12/22/11,,1/9/12,,1/25/12,ZZIJYV,CorTrust Mortgage Inc,8101111478,SD,No,No,10/10/11,222920,737,94.05999756,237000,,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,1/23/12,4,WFMBS 2006-5,6/1/13,19.71293045,"[700.0, 800.0)","(90.0, 95.0]"
26401013,7/11/12,7/12/12,,7/30/12,,8/1/12,HGFUIO,Franklin American Mortgage Company,37838851,TX,No,No,3/6/12,66000,737,94.76000214,70000,,,,P,B,Mortgage Banker - (Large),Steve Winston,7/24/12,4,SEMT 2012-1,6/1/13,14.85040761,"[700.0, 800.0)","(90.0, 95.0]"
23068400,9/21/11,9/28/11,,10/7/11,,10/27/11,AAXLWD,MidFlorida Credit Union,1200258801,FL,No,No,4/1/11,97850,737,95,107000,107000,,,P,B,Credit Unions,Allie Martin,10/13/11,4,WFMBS 2006-AR4,6/1/13,26.02106819,"[700.0, 800.0)","(90.0, 95.0]"
28009739,3/15/12,3/19/12,,3/27/12,,3/30/12,BOKXYE,CBC National Bank,8000021665,GA,No,No,1/27/12,159600,737,95,168000,,,,P,B,Community Banks,Mike Willams,3/30/12,4,SEMT 2012-1,6/1/13,16.13174809,"[700.0, 800.0)","(90.0, 95.0]"
19812165,6/21/11,6/23/11,,7/14/11,,8/16/11,RKJOXM,The Ryland Group Inc,216068371,IN,Yes,No,5/6/11,200996,737,95,215000,,,,P,B,Mortgage Banker - (Large),Allie Martin,8/9/11,4,SEMT 2012-5,6/1/13,24.87114725,"[700.0, 800.0)","(90.0, 95.0]"
18658853,6/25/12,6/25/12,,,,7/19/12,WCGNSO,Stearns Lending Inc,4699902774,PA,No,No,5/25/12,76500,738,85,90000,,,,X,B,Mortgage Banker - (Large),Steve Winston,6/27/12,4,SEMT 2012-5,6/1/13,12.22201688,"[700.0, 800.0)","(0.0, 85.0]"
33256590,10/8/12,10/10/12,,11/2/12,,1/3/13,IITTUF,Americas Choice Home Loans LP,1001002519,TX,No,No,7/16/12,74250,738,90,85000,,,,P,G,Mortgage Banker - Bank Owned,Eric Miller,1/2/13,4,SEMT 2012-1,6/1/13,10.51356291,"[700.0, 800.0)","(85.0, 90.0]"
29823243,12/20/11,1/9/12,1/31/12,3/1/12,,3/16/12,RLZCFT,iServe Residential Lending LLC,201100036,TN,No,No,11/4/11,112680,738,90,137000,,,,P,G,Mortgage Banker - Bank Owned,Mike Willams,3/15/12,4,WFMBS 2006-AR4,6/1/13,18.89155835,"[700.0, 800.0)","(85.0, 90.0]"
32024047,7/11/12,7/12/12,,,,9/17/12,RXAHSZ,"Bank of America, N.A.",242213519,SC,No,No,4/18/12,113000,738,94.16999817,120000,,,,R,B,Bank Owned Mortgage Company - National,Eric Miller,8/28/12,4,SEMT 2012-1,6/1/13,13.43764759,"[700.0, 800.0)","(90.0, 95.0]"
25064059,6/21/11,6/23/11,,7/13/11,,8/11/11,FQKLNC,First California Mortgage Company,603040966,CA,No,No,4/12/11,363350,738,94.98999786,382500,362000,,,P,B,Mortgage Banker - (Large),Allie Martin,8/1/11,4,WFMBS 2006-5,6/1/13,25.65966447,"[700.0, 800.0)","(90.0, 95.0]"
17611159,11/23/10,1/7/11,,,,4/15/11,BWTHMP,First Michigan Bank,901106,MI,No,No,7/26/10,71250,738,95,79000,,,,P,B,Community Banks,Allie Martin,3/18/11,4,WFMBS 2006-AR4,6/1/13,34.20193433,"[700.0, 800.0)","(90.0, 95.0]"
25463196,12/20/11,12/27/11,,1/18/12,,2/8/12,DWQHCS,LHM Financial Corporation,232648705,AZ,No,No,10/19/11,118750,738,95,125000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/8/12,4,WFMBS 2006-5,6/1/13,19.41723649,"[700.0, 800.0)","(90.0, 95.0]"
24094875,11/23/10,1/11/11,,,,3/8/11,KMEYDE,The Bank of Holland,6993742625,MI,No,No,8/25/10,204250,738,95,215000,,,,P,B,Community Banks,Allie Martin,1/20/11,4,SEMT 2012-5,6/1/13,33.21628781,"[700.0, 800.0)","(90.0, 95.0]"
27560201,4/19/11,5/4/11,,5/12/11,,6/16/11,KOSZUC,Home State Mortgage Group Inc,1106471140,IL,No,No,2/17/11,218500,738,95,235000,239000,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,5/25/11,4,WFMBS 2006-5,6/1/13,27.43382821,"[700.0, 800.0)","(90.0, 95.0]"
25435206,3/15/12,3/19/12,,4/12/12,,5/21/12,XXJYMZ,RMC Mortgage Corporation,408858843,GA,Yes,No,12/2/11,228532,738,95,248000,,,,P,B,Mortgage Banker - (Large),Mike Willams,5/21/12,4,SEMT 2012-5,6/1/13,17.97162159,"[700.0, 800.0)","(90.0, 95.0]"
28931445,10/4/12,10/8/12,,10/16/12,,10/24/12,RDAKHL,"Wells Fargo Bank, N.A.",410144166,FL,No,No,1/13/12,284905,738,95,330000,306000,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,10/23/12,4,WFMBS 2006-AR4,6/1/13,16.59171646,"[700.0, 800.0)","(90.0, 95.0]"
31229083,7/12/11,7/14/11,,8/4/11,,8/22/11,DVGUMF,United Shore Financial Services LLC,231550184,GA,No,No,6/2/11,384750,738,95,410000,,,,P,B,Mortgage Banker - (Large),Allie Martin,8/18/11,4,WFMBS 2006-AR4,6/1/13,23.98406538,"[700.0, 800.0)","(90.0, 95.0]"
23635971,12/10/12,10/10/12,11/20/12,11/28/12,,1/29/13,AEEPWF,Alliance Financial Resources LLC,100020143,AZ,No,No,8/21/12,335600,739,82.25,408000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,1/17/13,4,WFMBS 2006-5,6/1/13,9.33078708,"[700.0, 800.0)","(0.0, 85.0]"
23030565,6/27/12,6/27/12,,7/20/12,,9/6/12,KNHFLS,Cashcall Inc,410279004,GA,No,No,1/19/12,325500,739,87.97000122,370000,,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,8/14/12,4,WFMBS 2006-5,6/1/13,16.39458716,"[700.0, 800.0)","(85.0, 90.0]"
20227188,11/22/10,11/23/10,,,,11/23/10,UDFHXO,LibertyBank,222717291,MO,No,No,9/1/10,116000,739,90,130000,,,,R,B,Community Banks,Mike Willams,11/23/10,4,SEMT 2012-5,6/1/13,32.98630362,"[700.0, 800.0)","(85.0, 90.0]"
23943401,1/11/13,1/16/13,,1/29/13,,,BDNZXF,Kirkston Mortgage Lending LLC,5777101064,IN,No,No,10/17/12,97850,739,95,105000,,,,P,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/13,7.458058687,"[700.0, 800.0)","(90.0, 95.0]"
19645076,10/8/12,10/10/12,,10/12/12,,11/2/12,PBMQHF,First Savings Mortgage Corporation,32212099,MD,No,No,9/10/12,431000,740,86.19999695,500000,,,,R,B,Mortgage Banker - (Large),Allie Martin,10/19/12,4,WFMBS 2006-5,6/1/13,8.673689398,"[700.0, 800.0)","(85.0, 90.0]"
32977978,7/11/12,7/12/12,,7/25/12,,8/31/12,EWVIQD,Inland Bank & Trust,412943011,WI,No,No,4/16/12,103250,740,87.5,130000,,,,P,B,Community Banks,Steve Winston,8/16/12,4,WFMBS 2006-AR4,6/1/13,13.50335736,"[700.0, 800.0)","(85.0, 90.0]"
31919084,1/11/13,1/16/13,,1/24/13,,,YVHQSE,First Colony Mortgage Corporation,6996894809,UT,No,No,10/23/12,170000,740,89.23999786,190500,158000,,,R,B,Mortgage Banker - Bank Owned,Eric Miller,2/1/13,1,SEMT 2012-1,6/1/13,7.260929383,"[700.0, 800.0)","(85.0, 90.0]"
21934354,8/25/11,8/26/11,,,,9/14/11,ILUQAY,Provident Funding Associates LP,1821050002,CO,No,No,7/22/11,250000,740,89.29000092,284000,,,,P,B,Mortgage Banker - (Large),Steve Winston,9/14/11,4,SEMT 2012-1,6/1/13,22.34132118,"[700.0, 800.0)","(85.0, 90.0]"
17960506,7/11/12,7/12/12,,7/23/12,10/1/12,10/8/12,LQALEU,DAS Acquisition Company LLC,,MO,No,No,6/27/12,74275,740,90,90000,,,,P,B,Mortgage Banker - Bank Owned,Eric Miller,8/10/12,4,WFMBS 2006-AR4,6/1/13,11.1378057,"[700.0, 800.0)","(85.0, 90.0]"
34266756,4/19/11,5/4/11,,5/24/11,,7/11/11,KRCVBZ,State Bank of Lincoln,53188,CO,No,No,12/29/10,247500,740,90,275000,,,,R,G,Community Banks,Mike Willams,6/15/11,4,WFMBS 2006-5,6/1/13,29.07657241,"[700.0, 800.0)","(85.0, 90.0]"
21450704,4/19/11,5/5/11,,5/17/11,,5/25/11,REKUPG,Directors Mortgage Inc,375534245,OR,No,No,12/30/10,261000,740,90,300000,298117,,,P,G,Mortgage Banker - Bank Owned,Steve Winston,5/20/11,4,SEMT 2012-5,6/1/13,29.04371753,"[700.0, 800.0)","(85.0, 90.0]"
27887455,1/11/13,1/16/13,,2/4/13,,,CVIOVU,Myers Park Mortgage Inc,48048946,NC,No,No,10/26/12,133550,740,90.84999847,147000,,,,R,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/13,7.16236473,"[700.0, 800.0)","(90.0, 95.0]"
22163158,3/15/12,3/19/12,,3/27/12,,3/30/12,MIDZJK,CBC National Bank,8000020263,GA,No,No,1/9/12,388000,740,93.48999786,415000,,,,R,B,Community Banks,Mike Willams,3/29/12,4,SEMT 2012-1,6/1/13,16.723136,"[700.0, 800.0)","(90.0, 95.0]"
26889744,3/15/12,3/19/12,,3/30/12,,4/18/12,WZBXUD,ESL Federal Credit Union,114073,NY,No,No,12/12/11,128200,740,94.95999908,135000,,,,R,B,Credit Unions,Steve Winston,4/16/12,4,SEMT 2012-1,6/1/13,17.64307275,"[700.0, 800.0)","(90.0, 95.0]"
33540544,6/1/10,9/24/10,,,3/28/11,3/22/11,GGNKFK,State Employees Credit Union of MD Inc,8008346135,MD,No,No,2/3/10,186200,740,95,196000,172000,,,R,B,Credit Unions,Steve Winston,12/8/10,4,WFMBS 2006-AR4,6/1/13,39.88582928,"[700.0, 800.0)","(90.0, 95.0]"
23391382,3/19/10,3/11/10,,,9/7/10,8/6/10,UQNRWI,Fifth Third Bank,409067071,IN,No,No,12/11/09,107000,741,83.66000366,107000,,,,R,B,Bank Owned Mortgage Company - National,Steve Winston,3/31/10,4,SEMT 2012-5,6/1/13,41.65999302,"[700.0, 800.0)","(0.0, 85.0]"
20179821,8/10/12,,,,,10/25/12,PSDRFX,Guaranteed Rate Inc,,IL,No,Yes,,298350,741,85,355000,,,,P,B,Mortgage Banker - (Large),Rob Jacobs,9/24/12,4,SEMT 2012-5,6/1/13,,"[700.0, 800.0)","(0.0, 85.0]"
22017619,6/21/11,6/23/11,,7/14/11,,8/16/11,TJKTPR,The Ryland Group Inc,216070890,MN,Yes,No,4/15/11,264500,741,87.06999969,304000,,,,P,B,Mortgage Banker - (Large),Allie Martin,8/5/11,4,SEMT 2012-5,6/1/13,25.56109982,"[700.0, 800.0)","(85.0, 90.0]"
32460555,7/12/11,7/14/11,,8/12/11,,9/7/11,XCAMLJ,Plaza Home Mortgage Inc,231487438,PA,No,No,6/2/11,135750,741,87.58000183,155000,,,,R,B,Mortgage Banker - (Large),Mike Willams,9/1/11,4,SEMT 2012-1,6/1/13,23.98406538,"[700.0, 800.0)","(85.0, 90.0]"
25759806,7/11/12,7/12/12,,8/2/12,,9/18/12,PSMPQS,Luxury Mortgage Corporation,414608315,NY,No,No,3/21/12,625500,741,88.09999847,710000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,9/12/12,4,SEMT 2012-1,6/1/13,14.35758434,"[700.0, 800.0)","(85.0, 90.0]"
31768258,4/19/11,5/4/11,,5/31/11,,6/21/11,TRPIYO,Bank of Springfield,4000028156,IL,No,No,12/16/10,54760,741,88.31999969,62000,,,,R,B,Community Banks,Mike Willams,6/20/11,4,WFMBS 2006-AR4,6/1/13,29.50368591,"[700.0, 800.0)","(85.0, 90.0]"
30701805,4/19/11,4/25/11,,5/25/11,,6/15/11,MQCQNJ,Potomac Mortgage Group LLC,229244590,DC,No,No,2/1/11,558000,741,90,620000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,6/9/11,4,SEMT 2012-5,6/1/13,27.95950636,"[700.0, 800.0)","(85.0, 90.0]"
24398184,4/19/11,5/4/11,,5/19/11,,6/16/11,MLRPWC,Hillsdale County National Bank,65282,MI,No,No,3/3/11,100700,741,95,110000,118429,,,P,B,Community Banks,Steve Winston,6/6/11,4,SEMT 2012-1,6/1/13,26.97385983,"[700.0, 800.0)","(90.0, 95.0]"
23473772,9/21/11,9/28/11,,9/30/11,,10/13/11,SIFWEK,United Fidelity Funding Corporation,378279921,MO,No,No,6/29/11,106400,741,95,112000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,10/4/11,4,WFMBS 2006-AR4,6/1/13,23.09698351,"[700.0, 800.0)","(90.0, 95.0]"
18871395,12/10/12,10/10/12,11/10/12,11/29/12,,1/23/13,AKTVWN,W J Bradley Mortgage Capital Corp,3000121063,CA,No,Yes,8/31/12,112100,741,95,118000,,,,P,B,Mortgage Banker - Bank Owned,Eric Miller,1/18/13,4,SEMT 2012-1,6/1/13,9.002238239,"[700.0, 800.0)","(90.0, 95.0]"
29858312,10/8/12,10/10/12,,10/22/12,12/18/12,1/4/13,XFUFJE,On Q Financial Inc,8000026880,AZ,No,No,6/11/12,190000,741,95,203000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,11/12/12,4,SEMT 2012-1,6/1/13,11.66348385,"[700.0, 800.0)","(90.0, 95.0]"
15983124,10/8/12,10/10/12,,10/17/12,,11/1/12,QWRWDM,"Wells Fargo Bank, N.A.",347445744,OR,Yes,No,8/31/12,256500,741,95,270000,,,,P,B,Bank Owned Mortgage Company - National,Eric Miller,10/19/12,4,WFMBS 2006-5,6/1/13,9.002238239,"[700.0, 800.0)","(90.0, 95.0]"
19831983,6/27/12,6/27/12,,7/13/12,,7/20/12,JFIVWO,Cobalt Mortgage Inc,38200341,OR,No,No,5/1/12,273600,741,95,289000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,7/20/12,4,SEMT 2012-5,6/1/13,13.0105341,"[700.0, 800.0)","(90.0, 95.0]"
33337531,12/20/11,12/27/11,,1/18/12,,2/22/12,LTDPWD,Commercial Bank of Texas NA,19472007,TX,No,No,10/21/11,304000,741,95,320000,,,,P,B,Community Banks,Allie Martin,2/14/12,4,WFMBS 2006-AR4,6/1/13,19.35152673,"[700.0, 800.0)","(90.0, 95.0]"
